"Name","Ruapuna Road Car Fun Day"
"Section Time","Engine Speed","MAP","MGP","BAP","TP (Main)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Injector PW","ECT","IAT","Batt Voltage","Gear","Injector Timing","Ign Angle","Inlet / LH Posn","Inlet RH Posn","WideBand","Speed (DI1)","Dwell Time"
"s"," RPM"," kPa","kPa"," kPa"," %"," %","%","ms","°C","°C"," V",""," °BTDC","° BTDC","°","°","AFR","kph","ms"

"-40.23","3472","152","52","100.8","29.3","34.3","0","11.889","94","31","13.69","3","470","20.9","12.1","12.1","11.9","72","3.488"
"-40.21","3469","154","54","100.8","29.3","34.7","0","11.985","94","31","13.69","3","470","20.8","12.1","12","11.8","72","3.485"
"-40.19","3458","154","54","100.8","29.5","34.9","0","12.059","94","31","13.69","3","470","20.6","12.1","12.1","11.8","72","3.485"
"-40.17","3460","156","56","100.8","29.5","35.4","0","12.252","94","31","13.69","3","470","20.3","12.1","12","11.8","72","3.49"
"-40.15","3466","157","57","100.8","29.5","35.7","0","12.328","94","31","13.69","3","470","20.2","12.1","11.9","11.8","72","3.496"
"-40.13","3501","158","58","100.8","29.5","36.3","0","12.425","94","31","13.69","3","470","20.2","12.1","11.9","11.8","72","3.496"
"-40.11","3512","159","59","100.8","29.5","36.6","0","12.524","94","31","13.69","3","470","20","12","11.9","11.8","72","3.474"
"-40.09","3533","160","60","100.8","29.5","37.4","0","12.699","94","31","13.67","3","470","20","12","11.9","11.8","73","3.474"
"-40.07","3543","161","61","100.8","29.5","37.5","0","12.7","94","31","13.67","3","470","19.8","11.9","11.8","11.9","73","3.494"
"-40.05","3543","162","62","100.8","29.6","38.1","0","12.9","94","31","13.67","3","470","19.8","11.9","11.8","11.9","73","3.491"
"-40.03","3549","163","63","100.8","29.5","38.3","0","12.976","94","31","13.67","3","470","19.4","11.9","11.8","11.9","73","3.491"
"-40.01","3547","164","64","100.8","29.5","38.7","0","13.075","94","31","13.67","3","470","19.2","11.9","11.9","11.9","74","3.49"
"-39.99","3549","166","66","100.8","29.6","39","0","13.176","94","31","13.67","3","470","19.1","11.9","11.9","11.9","74","3.49"
"-39.97","3559","167","67","100.8","29.5","39.6","0","13.352","94","31","13.67","3","470","18.8","11.9","11.9","11.8","74","3.494"
"-39.95","3576","167","67","100.8","29.5","40","0","13.406","94","31","13.67","3","470","18.8","12","11.9","11.8","74","3.494"
"-39.93","3614","168","68","100.8","29.6","40.8","0","13.561","94","31","13.67","3","470","18.6","12","11.9","11.8","74","3.477"
"-39.91","3621","168","68","100.8","29.7","40.9","0","13.588","94","31","13.67","3","470","18.6","11.9","12","11.8","74","3.485"
"-39.89","3627","169","69","100.8","30","41.3","0","13.664","94","31","13.67","3","470","18.4","12","11.9","11.8","74","3.485"
"-39.87","3628","172","72","100.8","30.5","41.6","0","13.74","95","31","13.62","3","470","17.9","11.9","11.9","11.8","75","3.477"
"-39.85","3628","173","73","100.8","31.5","42.9","0","14.158","95","31","13.62","3","470","17.5","11.8","11.6","11.8","75","3.48"
"-39.83","3648","175","75","100.8","31.7","43.4","0","14.313","95","31","13.62","3","470","17.2","11.8","11.5","11.8","75","3.48"
"-39.81","3651","177","77","100.8","31.9","44","0","14.44","95","31","13.62","3","470","16.7","11.8","11.6","11.8","75","3.478"
"-39.79","3656","178","78","100.8","32.3","44.6","0","14.574","95","31","13.62","3","470","16.6","11.7","11.6","11.8","76","3.478"
"-39.77","3667","180","80","100.8","32.8","45.2","0","14.79","94","31","13.62","3","470","16.2","11.8","11.7","11.8","76","3.48"
"-39.75","3696","183","83","100.8","34.4","46.2","0","15.089","94","31","13.62","3","470","15.9","11.7","11.7","11.7","76","3.472"
"-39.73","3718","187","87","100.8","36.9","48.5","0","15.6","94","31","13.62","3","470","15.4","11.7","11.8","11.7","76","3.472"
"-39.71","3729","192","92","100.8","39.4","49.2","0","15.868","94","31","13.62","3","470","15","11.7","11.8","11.6","77","3.39"
"-39.69","3736","195","95","100.8","41.4","51","0","16.356","94","31","13.62","3","470","14.4","11.6","11.8","11.5","77","3.39"
"-39.67","3753","197","97","100.8","42.1","51.5","0","16.516","94","31","13.62","3","470","14.2","11.6","11.8","11.5","77","3.379"
"-39.65","3751","199","99","100.8","42.2","52","0","16.643","94","31","13.62","3","470","13.9","11.7","11.8","11.5","77","3.403"
"-39.63","3750","201","101","100.8","42.2","52.6","0","16.739","94","31","13.62","3","470","13.8","11.8","11.9","11.5","78","3.403"
"-39.61","3766","202","102","100.8","42.2","52.9","0","16.819","94","31","13.62","3","470","13.6","11.9","11.9","11.5","78","3.39"
"-39.59","3790","204","104","100.8","42.6","53.4","0","16.961","94","31","13.62","3","470","13.4","11.9","11.9","11.5","78","3.39"
"-39.57","3807","208","108","100.8","43.2","55.2","0","17.411","94","31","13.62","3","470","12.9","12","12","11.5","78","3.39"
